business_name,search_category,primary_category,all_categories,pincode,phone_number,website,rating,reviews_count,address,area,latitude,longitude,place_id,place_url,part_id,crawled_at,s_no
Rajni Dairy Farm,Dairy and Milk Parlour,Dairy farm,Dairy farm,241123,N/A,N/A,5.0,,"752 Bahra Saudagar Purvi Bhag 3 Khanjan, Purwa, Uttar Pradesh 241001",241123,27.396507099999997,80.1250479,ChIJkdx9iKz5njkR0PKA-8K0-ew,https://www.google.com/maps/place/?q=place_id:ChIJkdx9iKz5njkR0PKA-8K0-ew,part_027,2026-09-19 05:51:52,11
Raghu Milk Dairy,Dairy and Milk Parlour,Dairy store,Dairy store,241123,+91 94482 59819,N/A,4.6,,"Comming Road, opp. Panduranga Swamy Temple, APMC, Ballari, Karnataka 583101",APMC,15.1392493,76.92885319999999,ChIJGdf9Rl0RtzsRdgTgzdHWZj8,https://www.google.com/maps/place/?q=place_id:ChIJGdf9Rl0RtzsRdgTgzdHWZj8,part_027,2026-09-19 05:51:53,12
Siva fortunes Goshala,Dairy and Milk Parlour,Dairy farm,Dairy farm,241123,N/A,N/A,4.8,,"CHGM+H42, Gopavaram, Andhra Pradesh 518583",241123,15.426387499999999,78.5827656,ChIJS64n2WVVtDsRvYjvPscmwYA,https://www.google.com/maps/place/?q=place_id:ChIJS64n2WVVtDsRvYjvPscmwYA,part_027,2026-09-19 05:51:53,13
Dashmesh Milk Products,Dairy and Milk Parlour,Dairy store,Dairy store,241123,N/A,N/A,4.3,,"Khalasi Line, Arya Nagar, Kanpur, Uttar Pradesh 208002","Khalasi Line, Arya Nagar",26.4837283,80.32440609999999,ChIJleziaok4nDkRB-QWRbmIrtM,https://www.google.com/maps/place/?q=place_id:ChIJleziaok4nDkRB-QWRbmIrtM,part_027,2026-09-19 05:51:53,14
Gayatri Milk Dairy,Dairy and Milk Parlour,Dairy store,Dairy store,241123,N/A,N/A,4.3,,"Revenue Colony, Sathya Deva Nagar, Kovur Nagar, Anantapur, Andhra Pradesh 515004","Revenue Colony, Sathya Deva Nagar, Kovur Nagar",14.6711052,77.59065129999999,ChIJR0ZLh-lKsTsRkaqE5ay6FL4,https://www.google.com/maps/place/?q=place_id:ChIJR0ZLh-lKsTsRkaqE5ay6FL4,part_027,2026-09-19 05:51:53,15
Dalla Sweets,Dairy and Milk Parlour,Sweet shop,Sweet shop,241123,+91 72753 92734,N/A,4.2,,"Shivalay Ln, Shahabad, Uttar Pradesh 241124",241123,27.6447139,79.93671189999999,ChIJKwohveatnzkRKpuUYjfwRMs,https://www.google.com/maps/place/?q=place_id:ChIJKwohveatnzkRKpuUYjfwRMs,part_027,2026-09-19 05:51:53,16
Mahadev Sweets House,Dairy and Milk Parlour,Dessert shop,Dessert shop,241123,+91 99198 73988,N/A,3.9,,"94JF+Q3F, Hardoi - Kannauj Rd, Hardoi, Uttar Pradesh 241001",241123,27.3819488,80.1226623,ChIJPSnJcov3njkRQYgHhZ0Lg_A,https://www.google.com/maps/place/?q=place_id:ChIJPSnJcov3njkRQYgHhZ0Lg_A,part_027,2026-09-19 05:51:53,17
Chaudhary Milk Dairy,Dairy and Milk Parlour,Dairy store,"Dairy store, Dairy Products Supplier, Farm",241123,+91 98392 75297,N/A,4.0,,"816, Gaushala Rd, near Saidham, W-1, Juhi Kalan, Saket Nagar, Kanpur, Uttar Pradesh 208014","W-1, Juhi Kalan, Saket Nagar",26.4351691,80.31852769999999,ChIJx0uZq6dHnDkRfMD3ynoN3jE,https://www.google.com/maps/place/?q=place_id:ChIJx0uZq6dHnDkRfMD3ynoN3jE,part_027,2026-09-19 05:51:53,18
Namaste India dairy VLC,Dairy and Milk Parlour,Milk delivery service,Milk delivery service,241123,+91 86076 87469,N/A,3.7,,"Khrika, Uttar Pradesh 241201",241123,27.068747899999998,80.4148515,ChIJL7cv-VKXnjkR4w4FMyVOIZU,https://www.google.com/maps/place/?q=place_id:ChIJL7cv-VKXnjkR4w4FMyVOIZU,part_027,2026-09-19 05:51:53,19
"Maikpur, Uttar Pradesh 241123",Dairy and Milk Parlour,Postal code,Postal code,241123,N/A,N/A,,,"Maikpur, Uttar Pradesh",241123,27.5942294,79.7848422,ChIJwUrGmFe0nzkRUSacmCQEw0M,https://www.google.com/maps/place/?q=place_id:ChIJwUrGmFe0nzkRUSacmCQEw0M,part_027,2026-09-19 05:51:54,20
Fruits & Vegetables Market,Fruit and Vegetable Wholesaler,Vegetable wholesale market,Vegetable wholesale market,241123,N/A,N/A,4.1,187.0,"94JQ+CF5, Industrial Area, Hardoi, Uttar Pradesh 241001",Industrial Area,27.3810149,80.1387379,ChIJP5rfwoP3njkRWJLPNZQJto4,https://www.google.com/maps/place/?q=place_id:ChIJP5rfwoP3njkRWJLPNZQJto4,part_027,2026-09-19 05:51:51,21
Gupta Fruits And Juice Corner,Fruit and Vegetable Wholesaler,Fruits Wholesaler,Fruits Wholesaler,241123,+91 88969 87491,N/A,3.9,24.0,"94WF+RX, Subhash Nagar, Hardoi, Uttar Pradesh 241001",Subhash Nagar,27.3970064,80.1249212,ChIJs8TvVwD5njkR-hJAadsLfzo,https://www.google.com/maps/place/?q=place_id:ChIJs8TvVwD5njkR-hJAadsLfzo,part_027,2026-09-19 05:51:51,22
Hardoi sabji Mandi,Fruit and Vegetable Wholesaler,Market,Market,241123,N/A,N/A,4.2,57.0,"94JQ+7R4, Industrial Area, Hardoi, Uttar Pradesh 241001",Industrial Area,27.3806387,80.13957289999999,ChIJmbGjawD3njkRypQiBnEU-V8,https://www.google.com/maps/place/?q=place_id:ChIJmbGjawD3njkRypQiBnEU-V8,part_027,2026-09-19 05:51:51,23
HIND TRADING COMPANY (Potato Supplier in India),Fruit and Vegetable Wholesaler,Vegetable wholesale market,"Vegetable wholesale market, Fruits & Vegetable Wholesaler",241123,+91 94525 69616,http://hindtradingcompany.com/?utm_source=gmb&utm_medium=referral,5.0,46.0,"SHOP NO- 34C, ALOO MANDI, SATANPUR, Farrukhabad, Uttar Pradesh 209602",241123,27.371340099999998,79.5946712,ChIJ8S-KfEQxnjkRDCHgJsu6xHM,https://www.google.com/maps/place/?q=place_id:ChIJ8S-KfEQxnjkRDCHgJsu6xHM,part_027,2026-09-19 05:51:51,24
Sabzi Mandi,Fruit and Vegetable Wholesaler,Market,Market,241123,N/A,N/A,3.8,485.0,"JWVP+CXC, Sabji Mandi Rd, Shahabad, Uttar Pradesh 241124",241123,27.643552,79.9373928,ChIJEfepjOatnzkRGlclfipM1Zc,https://www.google.com/maps/place/?q=place_id:ChIJEfepjOatnzkRGlclfipM1Zc,part_027,2026-09-19 05:51:51,25
Pareli sabji Market,Fruit and Vegetable Wholesaler,Market,Market,241123,N/A,N/A,3.2,10.0,"HVFG+86P, Rupapur - Pali Rd, Pareli, Uttar Pradesh 241124",241123,27.5733279,79.875585,ChIJlSZGCWWznzkRP9ncsIPe0Dk,https://www.google.com/maps/place/?q=place_id:ChIJlSZGCWWznzkRP9ncsIPe0Dk,part_027,2026-09-19 05:51:51,26
YASEEN KHAN TREDERS,Fruit and Vegetable Wholesaler,Fruit and vegetable wholesaler,Fruit and vegetable wholesaler,241123,N/A,N/A,,,"Naveen Galla Mandi, Shahabad, Uttar Pradesh 241124",241123,27.6446002,79.9362469,ChIJg4BjegCtnzkRPQHSPbS7z8E,https://www.google.com/maps/place/?q=place_id:ChIJg4BjegCtnzkRPQHSPbS7z8E,part_027,2026-09-19 05:51:51,27
YASEEN KHAN TREDERS,Fruit and Vegetable Wholesaler,Fruit and vegetable wholesaler,Fruit and vegetable wholesaler,241123,N/A,N/A,,,"MW4R+GFQ, Khatta Sabji Mandi Street, Shahabad, Uttar Pradesh 241124",241123,27.6563457,79.9412335,ChIJsaA5LwCvnzkRTheKFYNbAss,https://www.google.com/maps/place/?q=place_id:ChIJsaA5LwCvnzkRTheKFYNbAss,part_027,2026-09-19 05:51:51,28
Kallu Banke & Sons,Fruit and Vegetable Wholesaler,Fruit and vegetable wholesaler,Fruit and vegetable wholesaler,241123,+91 99357 28875,N/A,5.0,,"Shop no. C-14, Naveen Mandi, Sant Kripal Nager, Sandila, Meetau, Uttar Pradesh 241204",Sant Kripal Nager,27.067166699999998,80.49342949999999,ChIJUUNnDQC9njkRUr_7N4e0gso,https://www.google.com/maps/place/?q=place_id:ChIJUUNnDQC9njkRUr_7N4e0gso,part_027,2026-09-19 05:51:52,29
Barkat and sons,Fruit and Vegetable Wholesaler,Vegetable wholesale market,Vegetable wholesale market,241123,+91 63933 86809,N/A,4.0,,"Main chauraha, Sadar Bazar Rd, Bilgram, Uttar Pradesh 241301",241123,27.1814072,80.0391861,ChIJEdDY44dhnjkR_tvqQAYNfyo,https://www.google.com/maps/place/?q=place_id:ChIJEdDY44dhnjkR_tvqQAYNfyo,part_027,2026-09-19 05:51:52,30
Saral Kumar Fruit Shop,Fruit and Vegetable Wholesaler,Fruit and vegetable store,Fruit and vegetable store,241123,+91 70805 22238,N/A,5.0,,"Lucknow Rd, near City Life, Modh, Avas Vikas Colony, Hardoi, Uttar Pradesh 241001","Modh, Avas Vikas Colony",27.390889299999998,80.13336919999999,ChIJCStaly35njkRMT4ryK9gMpE,https://www.google.com/maps/place/?q=place_id:ChIJCStaly35njkRMT4ryK9gMpE,part_027,2026-09-19 05:51:52,31
Chakarpur Sabzi Mandi,Fruit and Vegetable Wholesaler,Fruit and vegetable wholesaler,Fruit and vegetable wholesaler,241123,N/A,N/A,4.1,,"Kanpur - Jhansi Hwy, Kataraghan Shyam, Uttar Pradesh 209305",241123,26.4380812,80.18142189999999,ChIJtxE8aShLnDkRcsNjJNvHuSk,https://www.google.com/maps/place/?q=place_id:ChIJtxE8aShLnDkRcsNjJNvHuSk,part_027,2026-09-19 05:51:53,32
K Narayanan Sons,Fruit and Vegetable Wholesaler,Vegetable wholesale market,Vegetable wholesale market,241123,+91 90953 99999,N/A,4.1,,"21,22,23, Arokiasamy Rd W, R.S. Puram, Coimbatore, Tamil Nadu 641002",R.S. Puram,11.006259,76.9490685,ChIJZy86vRtZqDsR61lQq4Em8EQ,https://www.google.com/maps/place/?q=place_id:ChIJZy86vRtZqDsR61lQq4Em8EQ,part_027,2026-09-19 05:51:53,33
Sabzi Mandi,Fruit and Vegetable Wholesaler,Fruit and vegetable wholesaler,Fruit and vegetable wholesaler,241123,N/A,https://www.organomart.co/,3.8,,"XPR2+JJJ, Delhi Rd, Gunj Bazar, Sadar Bazaar, Meerut, Uttar Pradesh 250001","Gunj Bazar, Sadar Bazaar",28.9915761,77.7015211,ChIJfSoZRgBlDDkR8fQ3lKdqcks,https://www.google.com/maps/place/?q=place_id:ChIJfSoZRgBlDDkR8fQ3lKdqcks,part_027,2026-09-19 05:51:53,34
Shiva Traders Pvt Ltd,Fruit and Vegetable Wholesaler,Fruits & Vegetable Wholesaler,Fruits & Vegetable Wholesaler,241123,N/A,N/A,3.9,,"NARAYANPUR, Fatehgarh, Uttar Pradesh 209602",241123,27.3680427,79.6018005,ChIJ76_UY10wnjkRVma9ZF97bGU,https://www.google.com/maps/place/?q=place_id:ChIJ76_UY10wnjkRVma9ZF97bGU,part_027,2026-09-19 05:51:54,35
SR FRESH INDIA,Fruit and Vegetable Wholesaler,Fruits & Vegetable Wholesaler,Fruits & Vegetable Wholesaler,241123,N/A,N/A,3.0,,"9J2G+QP9, Gulistan Colony, Fatehgarh, Uttar Pradesh 209601",Gulistan Colony,27.351913099999997,79.6268582,ChIJc4e_OwAxnjkRCpYpRFoRRys,https://www.google.com/maps/place/?q=place_id:ChIJc4e_OwAxnjkRCpYpRFoRRys,part_027,2026-09-19 05:51:54,36
Aditya kirana store Girdharpur,Kirana Store,Home goods store,Home goods store,241123,N/A,N/A,4.2,17.0,"Unnamed Road, Maikpur, Uttar Pradesh 241123",241123,27.6224694,79.7294934,ChIJ481mkFHLnzkR2PklzmYR8PI,https://www.google.com/maps/place/?q=place_id:ChIJ481mkFHLnzkR2PklzmYR8PI,part_027,2026-09-19 05:51:52,37
Bala Ji Kirana store bawan chungi,Kirana Store,General store,General store,241123,N/A,N/A,4.0,94.0,"Uttari Aloo Thok, Subhash Nagar, Hardoi, Uttar Pradesh 241001","Uttari Aloo Thok, Subhash Nagar",27.393144099999997,80.11804579999999,ChIJG76c3hj4njkRkpYPjZQoqaY,https://www.google.com/maps/place/?q=place_id:ChIJG76c3hj4njkRkpYPjZQoqaY,part_027,2026-09-19 05:51:52,38
Neeraj kumar kushwaha kirana store,Kirana Store,Store,Store,241123,N/A,N/A,5.0,2.0,"GV9R+377, Baijoopur, Uttar Pradesh 241123",241123,27.5176728,79.8906798,ChIJTYk0GQBNnjkRVDuTXRN5Du8,https://www.google.com/maps/place/?q=place_id:ChIJTYk0GQBNnjkRVDuTXRN5Du8,part_027,2026-09-19 05:51:52,39
Mishra kirana store,Kirana Store,Soup kitchen,Soup kitchen,241123,N/A,N/A,4.5,4.0,"MQ5X+PJ3, Naibasti, Uttar Pradesh 241123",241123,27.6592621,79.7990501,ChIJt4lDwTm3nzkRQXAEirmdkBE,https://www.google.com/maps/place/?q=place_id:ChIJt4lDwTm3nzkRQXAEirmdkBE,part_027,2026-09-19 05:51:52,40
Kirana Store,Kirana Store,General store,General store,241123,+91 98710 78263,N/A,,,"Gram Dadiya Baruara Shahabad Hardoi Primary School Raod, Hardoi, Uttar Pradesh 241123",241123,27.63995,79.697225,ChIJ8d_dIqfJnzkRNw4auyAkI5o,https://www.google.com/maps/place/?q=place_id:ChIJ8d_dIqfJnzkRNw4auyAkI5o,part_027,2026-09-19 05:51:52,41
Anuj Kirana Store,Kirana Store,General store,General store,241123,+91 85289 55725,N/A,5.0,2.0,"Pali - Shahabad Rd, Mohalla Bhagwant Pur, Hardoi, Sarai Saif Sisala, Uttar Pradesh 241123",Mohalla Bhagwant Pur,27.5347586,79.84145989999999,ChIJwToVNN1NnjkR5sfIsrZqdNE,https://www.google.com/maps/place/?q=place_id:ChIJwToVNN1NnjkR5sfIsrZqdNE,part_027,2026-09-19 05:51:52,42
Ajeet Kirana Store,Kirana Store,General store,General store,241123,+91 70800 52004,N/A,,,"Dadiya, Baruara, Hardoi, Uttar Pradesh 241123",241123,27.6399983,79.69834159999999,ChIJMwhh6BLJnzkRfEkrsFABdiI,https://www.google.com/maps/place/?q=place_id:ChIJMwhh6BLJnzkRfEkrsFABdiI,part_027,2026-09-19 05:51:52,43
Shivam Kirana Store,Kirana Store,Food products supplier,Food products supplier,241123,N/A,N/A,,,"Ramapur, Uttar Pradesh 241123",241123,27.588575799999997,79.788544,ChIJ_yHDJFG1nzkRwXaMadyJB7A,https://www.google.com/maps/place/?q=place_id:ChIJ_yHDJFG1nzkRwXaMadyJB7A,part_027,2026-09-19 05:51:52,44
DURGA KIRANA STORE,Kirana Store,General store,General store,241123,N/A,N/A,5.0,1.0,"JQH6+MG4, Amtara, Uttar Pradesh 241123",241123,27.6291416,79.7613209,ChIJKai2EwC1nzkRBzxCgf-cGzw,https://www.google.com/maps/place/?q=place_id:ChIJKai2EwC1nzkRBzxCgf-cGzw,part_027,2026-09-19 05:51:52,45
Dayaram ghanshyam das kirana and general merchant score,Kirana Store,Indian grocery store,Indian grocery store,241123,N/A,N/A,4.4,16.0,"Central Bank Rd, Railway Ganj, Avas Vikas Colony, Hardoi, Maholiya Sheopar, Uttar Pradesh 241001","Railway Ganj, Avas Vikas Colony",27.398327199999997,80.1462335,ChIJwwdyV7L5njkRkrYhf0Po8EM,https://www.google.com/maps/place/?q=place_id:ChIJwwdyV7L5njkRkrYhf0Po8EM,part_027,2026-09-19 05:51:52,46
Kirana store,Kirana Store,Grocery delivery service,Grocery delivery service,241123,N/A,N/A,,,"Near, Ganga Expy, Ubariya Khurd, Uttar Pradesh 241123",241123,27.4501019,79.774196,ChIJkd_2oLFJnjkR266Lysi8EQA,https://www.google.com/maps/place/?q=place_id:ChIJkd_2oLFJnjkR266Lysi8EQA,part_027,2026-09-19 05:51:52,47
Jaipal Kirana Store,Kirana Store,General store,General store,241123,+91 90057 42997,N/A,,,"Amtariya ,Amtara, Road, near Kisan Sewa Kendra, Maikpur, Uttar Pradesh 241123",241123,27.6316268,79.7481091,ChIJvTxp7i-1nzkRo07mi9bK-wo,https://www.google.com/maps/place/?q=place_id:ChIJvTxp7i-1nzkRo07mi9bK-wo,part_027,2026-09-19 05:51:52,48
HR Grocery Store,Kirana Store,Indian grocery store,Indian grocery store,241123,+91 89581 21415,N/A,5.0,3.0,"Farukkhabad road, near purani khoya mandi, Parshurampuri, Parashurampuri, Uttar Pradesh 242221",Parshurampuri,27.7245998,79.6535774,ChIJUVAWUK7JnzkRoaa0rdnjZXQ,https://www.google.com/maps/place/?q=place_id:ChIJUVAWUK7JnzkRoaa0rdnjZXQ,part_027,2026-09-19 05:51:52,49
NARAYAN KIRANA STORE,Kirana Store,General store,"General store, Shopping mall",241123,+91 97945 37842,N/A,4.2,30.0,"3, Udhranpur, Uttar Pradesh 241124",241123,27.694653499999998,79.93293709999999,ChIJW6s91TOunzkReSsvksk8QjU,https://www.google.com/maps/place/?q=place_id:ChIJW6s91TOunzkReSsvksk8QjU,part_027,2026-09-19 05:51:52,50
Atul Kirana Store,Kirana Store,General store,"General store, Store",241123,+91 80060 40060,N/A,4.3,16.0,"Bus Stop, 3, Gopamau, Uttar Pradesh 241404",241123,27.5270934,80.28331399999999,ChIJb8wtQjLjnjkRbfm_MrhGbLA,https://www.google.com/maps/place/?q=place_id:ChIJb8wtQjLjnjkRbfm_MrhGbLA,part_027,2026-09-19 05:51:52,51
Shree Sai Kirana Store,Kirana Store,Indian grocery store,Indian grocery store,241123,N/A,N/A,3.0,1.0,"Numaish Purwa, Hardoi, Uttar Pradesh 241001",Numaish Purwa,27.3976418,80.1234152,ChIJ65lctXj5njkR2m09ck9AOcI,https://www.google.com/maps/place/?q=place_id:ChIJ65lctXj5njkR2m09ck9AOcI,part_027,2026-09-19 05:51:52,52
Pathak Kirana Store,Kirana Store,General store,General store,241123,+91 94739 26124,N/A,4.0,5.0,"Sandi Rd, Numaish Chauraha, Hardoi, Uttar Pradesh 241001",Numaish Chauraha,27.396138099999998,80.1244825,ChIJqbGzEyP4njkR1kV7GAumozc,https://www.google.com/maps/place/?q=place_id:ChIJqbGzEyP4njkR1kV7GAumozc,part_027,2026-09-19 05:51:52,53
Gopi Kirana Store,Kirana Store,General store,General store,241123,+91 95659 28734,N/A,2.5,4.0,"C46G+C2W, SH 25, Azadnagar, Korriya, Hardoi, Uttar Pradesh 241001",Azadnagar,27.4111089,80.1250847,ChIJ9dOUuED4njkR3SXK_ssoIDc,https://www.google.com/maps/place/?q=place_id:ChIJ9dOUuED4njkR3SXK_ssoIDc,part_027,2026-09-19 05:51:52,54
Jayveer Kirana Store,Kirana Store,General store,General store,241123,+91 93051 61307,N/A,5.0,,"0.1, Market Ke Pass, Kundi, Shahabad, Uttar Pradesh 241124",241123,27.637096699999997,79.8411193,ChIJlSVBIWWznzkRcx3a8whSwfA,https://www.google.com/maps/place/?q=place_id:ChIJlSVBIWWznzkRcx3a8whSwfA,part_027,2026-09-19 05:51:53,55
Anil Kirana Shop,Kirana Store,General store,General store,241123,N/A,N/A,5.0,,"Bawan Rd, Hardoi, Uttar Pradesh 241001",241123,27.391918099999998,80.11885989999999,ChIJx5lnyxj4njkR3ms5ey3vPT4,https://www.google.com/maps/place/?q=place_id:ChIJx5lnyxj4njkR3ms5ey3vPT4,part_027,2026-09-19 05:51:53,56
Narsingh Kirana Store,Kirana Store,Grocery store,Grocery store,241123,+91 63882 27404,N/A,5.0,,"123chandpur, Narayanpur Road, Shahjahanpur, Nagla Husain, Uttar Pradesh 241124",241123,27.6504312,79.8189075,ChIJJdv5ebu3nzkR6erBNQ4MQCk,https://www.google.com/maps/place/?q=place_id:ChIJJdv5ebu3nzkR6erBNQ4MQCk,part_027,2026-09-19 05:51:53,57
Town Store,Kirana Store,Grocery store,"Grocery store, Clothing store",241123,N/A,https://www.instagram.com/town_store_pvt_ltd.1?igsh=dW95MTczdzlndXBs,3.9,258.0,"3/42-43, Kirana Bazar, Dilli Khyali Kuncha, Bhikampura, Farrukhabad, Uttar Pradesh 209625","Dilli Khyali Kuncha, Bhikampura",27.3922042,79.5782663,ChIJ82LbuzQwnjkRsE9GrkDcdWo,https://www.google.com/maps/place/?q=place_id:ChIJ82LbuzQwnjkRsE9GrkDcdWo,part_027,2026-09-19 05:51:54,58
M/S Trinetra Parvati FMCG Traders,Kirana Store,FMCG Goods Wholesaler,"FMCG Goods Wholesaler, Indian grocery store, Rice wholesaler, Wholesale grocer",241123,+91 75720 90524,N/A,5.0,1.0,"Nawab Dilawar Jung, 4/28, Palla Bazar Rd, Bhikampura, Farrukhabad, Uttar Pradesh 209625",Bhikampura,27.3897199,79.5728207,ChIJDx2kY38xnjkR_LEwaLDGOKQ,https://www.google.com/maps/place/?q=place_id:ChIJDx2kY38xnjkR_LEwaLDGOKQ,part_027,2026-09-19 05:51:54,59
Shri Radha Krishana Kirana And General Store,Kirana Store,General store,General store,241123,+91 99840 94016,N/A,4.8,8.0,"Sandi Rd, near Sarvan Devi Mandir, Hardoi, Uttar Pradesh 241001",241123,27.385232499999997,80.1090794,ChIJK-IXXm_3njkRsJn6KRdNxYc,https://www.google.com/maps/place/?q=place_id:ChIJK-IXXm_3njkRsJn6KRdNxYc,part_027,2026-09-19 05:51:54,60
Data.general.store.sawyjpur.hardoi.up,Kirana Store,Home goods store,Home goods store,241123,N/A,N/A,4.6,,"CRG2+Q98, Baddupur - Mohabbatpur Rd, Sawaizpur, Uttar Pradesh 241123",241123,27.426904,79.80096449999999,ChIJ5YFDMllJnjkRgLGWk9rsk5M,https://www.google.com/maps/place/?q=place_id:ChIJ5YFDMllJnjkRgLGWk9rsk5M,part_027,2026-09-19 05:51:54,61
Home,Kirana Store,Housing society,Housing society,241123,N/A,N/A,5.0,,"PRF5+HM, Ratnapur, Uttar Pradesh 242223",241123,27.725022499999998,79.81018879999999,ChIJf6RqSc63nzkR2kvKcU6oPXk,https://www.google.com/maps/place/?q=place_id:ChIJf6RqSc63nzkR2kvKcU6oPXk,part_027,2026-09-19 05:51:54,62
"Kirana store Jamuniya daulatpur, Shahjahanpur",Kirana Store,Self service restaurant,Self service restaurant,241123,+91 84009 53064,N/A,4.5,,"Vill. jamuniya daulatpur Kant, Uttar Pradesh 242221",241123,27.760236799999998,79.7181051,ChIJK5yOv47HnzkRP2kqXXsRkfM,https://www.google.com/maps/place/?q=place_id:ChIJK5yOv47HnzkRP2kqXXsRkfM,part_027,2026-09-19 05:51:54,63
Divisha Store Kaitha,Departmental Store,General store,"General store, Produce market",241123,+91 89201 67859,N/A,5.0,,"Kaitha, Uttar Pradesh 241123",241123,27.4723692,79.816752,ChIJQdinn6NLnjkRNAQsOGLMV-A,https://www.google.com/maps/place/?q=place_id:ChIJQdinn6NLnjkRNAQsOGLMV-A,part_027,2026-09-19 05:51:52,64
Vishal Mega Mart,Departmental Store,Hypermarket,Hypermarket,241123,+91 74284 34607,https://stores.vishalmegamart.com/shopping-mart-industrial-area-hardoi-30410/home?utm_source=GMB,3.9,,"near Lucknow, Chungi, Industrial Area, Hardoi, Uttar Pradesh 241001","Chungi, Industrial Area",27.3859569,80.13517879999999,ChIJ4wQ_Ivj3njkRlE04TPrP3_M,https://www.google.com/maps/place/?q=place_id:ChIJ4wQ_Ivj3njkRlE04TPrP3_M,part_027,2026-09-19 05:51:52,65
