business_name,search_category,primary_category,all_categories,pincode,phone_number,website,rating,reviews_count,address,area,latitude,longitude,place_id,place_url,part_id,crawled_at,s_no
The NaturALL Store (NutriEarth Foods India Pvt Ltd),Organic Food Store,Organic food store,"Organic food store, Cosmetics store, Food products supplier, Health food store, Organic farm, Natural goods store, Organic shop, Shopping mall",230402,+91 79966 64022,https://www.thenaturallstore.com/,5.0,,"No 9, Ground Floor, The NaturALL Store, Krishna Kashthuri, NutriEarth Foods Pvt Ltd, Sanjay Nagar Main Rd, RMV 2nd Stage, Ashwath Nagar, Bengaluru, Karnataka 560094","RMV 2nd Stage, Ashwath Nagar, Sanjayanagara",13.0261333,77.5806011,ChIJmRs8wPcXrjsR7kLjRBtItvY,https://www.google.com/maps/place/?q=place_id:ChIJmRs8wPcXrjsR7kLjRBtItvY,part_026,2026-09-19 05:51:52,11
कमासिन बाज़ार राजा मिश्रा,Organic Food Store,Grocery store,Grocery store,230402,+91 78975 19014,N/A,4.0,,"Kamasin, Akodhi, Uttar Pradesh 230129",Kamasin,25.736665199999997,81.749487,ChIJZ-HVQk_DmjkRGu4J40cv-PY,https://www.google.com/maps/place/?q=place_id:ChIJZ-HVQk_DmjkRGu4J40cv-PY,part_026,2026-09-19 05:51:52,12
The Goodness Store - Organic & Natural,Organic Food Store,Organic food store,"Organic food store, Health food store, Natural goods store, Organic shop",230402,+91 124 425 1717,N/A,4.4,,"Shop no. B 135, DLF Phase 4, Supermart 1, Sector 27, G Block, DLF Phase IV, Sector 26, Gurugram, Haryana 122009","Supermart-1, G Block, DLF Phase IV, Sector 26",28.462182,77.0874874,ChIJa2UGTCofDTkRHJNS7Am6OsI,https://www.google.com/maps/place/?q=place_id:ChIJa2UGTCofDTkRHJNS7Am6OsI,part_026,2026-09-19 05:51:52,13
Pure Organic & Naturals,Organic Food Store,Organic food store,Organic food store,230402,+91 94609 86445,http://www.jaipurorganic.com/,4.7,,"B-2/426 Roshan Margh Chitrakoot, Gandhi Path Rd, Vaishali Nagar, Jaipur, Rajasthan 302021",Vaishali Nagar,26.9050342,75.7355917,ChIJZxuUQaK0bTkRtRUAKiuFltE,https://www.google.com/maps/place/?q=place_id:ChIJZxuUQaK0bTkRtRUAKiuFltE,part_026,2026-09-19 05:51:52,14
Organic Lifestyle,Organic Food Store,Organic shop,"Organic shop, Gourmet grocery store, Produce market",230402,+91 82647 01126,https://www.organiclifestylestores.com/,4.5,,"SCO 26, adjoining Anupam Sweets, Sector 11, Panchkula, Haryana 134112",Sector 11,30.6878958,76.8507791,ChIJkwMRNGeTDzkRbhVkbGhTlmk,https://www.google.com/maps/place/?q=place_id:ChIJkwMRNGeTDzkRbhVkbGhTlmk,part_026,2026-09-19 05:51:52,15
JITENDRA MILK AND PANEER CENTRE,Organic Food Store,Dairy store,Dairy store,230402,N/A,N/A,4.2,,"Gainda Bazar, Holagarh, Kallyanpur Rd, Umaria, Badal, Uttar Pradesh 212507",Umaria,25.7188065,81.79974469999999,ChIJt6GMYkrBmjkR39kbZO4k_Pg,https://www.google.com/maps/place/?q=place_id:ChIJt6GMYkrBmjkR39kbZO4k_Pg,part_026,2026-09-19 05:51:52,16
Two Farmers Organics,Organic Food Store,Food products supplier,"Food products supplier, Organic farm, Organic food store",230402,+91 98187 97171,http://www.twofarmersorganics.com/,4.9,,"Two Farmers Organics, 2&3, Subhash Marg, near Bhagadiya Bhawan, C Scheme, Ashok Nagar, Jaipur, Jaipur Nagar Nigam Area, Rajasthan 302001","C Scheme, Ashok Nagar",26.908071699999997,75.79929109999999,ChIJQ-Mharn-DDkRmzyrhwOxvuA,https://www.google.com/maps/place/?q=place_id:ChIJQ-Mharn-DDkRmzyrhwOxvuA,part_026,2026-09-19 05:51:52,17
Freshness point,Organic Food Store,Vegetarian restaurant,Vegetarian restaurant,230402,+91 91293 83812,N/A,4.9,,"In the front of LIC office, Lalganj Ajhara, Sangipur, Uttar Pradesh 230132",230402,25.930978399999997,81.7141654,ChIJTT_9xovvmjkRRuAnCe1N8mU,https://www.google.com/maps/place/?q=place_id:ChIJTT_9xovvmjkRRuAnCe1N8mU,part_026,2026-09-19 05:51:52,18
Saraswati Cosmetic And Bangles Store,Organic Food Store,Cosmetics store,"Cosmetics store, General store",230402,+91 87073 73091,N/A,5.0,,"Mandhata Road, Katra Rd, Chauraha, Katra Medniganj, Uttar Pradesh 230131",Chauraha,25.880304,81.9482869,ChIJXSGAXi2VmjkRpLtpJVm6J2A,https://www.google.com/maps/place/?q=place_id:ChIJXSGAXi2VmjkRpLtpJVm6J2A,part_026,2026-09-19 05:51:52,19
Mohanganj Bazar,Organic Food Store,Market,Market,230402,N/A,N/A,4.0,,"Mohanganj, Pure Khusai, Uttar Pradesh 230002",230402,25.8905176,81.89991119999999,ChIJI6sUsCmVmjkRaGup7EagAr4,https://www.google.com/maps/place/?q=place_id:ChIJI6sUsCmVmjkRaGup7EagAr4,part_026,2026-09-19 05:51:52,20
Swagat food,Organic Food Store,Vegetarian restaurant,"Vegetarian restaurant, Awadhi Restaurant, Food & Beverage Exporter, Hot pot restaurant, Restaurant, Soup shop, Vegan restaurant",230402,+91 11 6931 0406,https://swagat-food.grexa.site/,4.3,,"Pratapgarh - Prayagraj Rd, Mau Aima, Uttar Pradesh 212507",230402,25.701317,81.9096325,ChIJqd5m-f-5mjkRs5dQaEfXWi4,https://www.google.com/maps/place/?q=place_id:ChIJqd5m-f-5mjkRs5dQaEfXWi4,part_026,2026-09-19 05:51:52,21
Fauji beej Bhandar and organic fertilizers,Organic Food Store,Fertilizer Store,Fertilizer Store,230402,N/A,N/A,4.2,,"Kamla market, Sriram Nagar Alawalpur Mauaima, Mau Aima, Uttar Pradesh 212507",230402,25.6930603,81.8865795,ChIJNR05BHq5mjkRKA-aWR5Q_2A,https://www.google.com/maps/place/?q=place_id:ChIJNR05BHq5mjkRKA-aWR5Q_2A,part_026,2026-09-19 05:51:52,22
Shridhanya Millet Organic Store Punjabi Kisan Hut,Organic Food Store,Organic shop,"Organic shop, Grocery delivery service, Organic farm",230402,+91 82888 13666,N/A,4.8,,"Booth No:- 29, Prime Market, Sector 78, Sahibzada Ajit Singh Nagar, Punjab 140308",Sector 78,30.685375599999997,76.71085049999999,ChIJqdG4NgbvDzkRccbN7Tv91Wg,https://www.google.com/maps/place/?q=place_id:ChIJqdG4NgbvDzkRccbN7Tv91Wg,part_026,2026-09-19 05:51:52,23
Khaalis Organic Collective,Organic Food Store,Organic shop,Organic shop,230402,+91 90239 56373,https://www.facebook.com/khaalisorganiccollective/,4.8,,"Ground Floor, SCO 181 - 182, Madhya Marg, near Cafe Tonino, Sector 8C, Sector 8, Chandigarh, 160009","Sector 8C, Sector 8",30.735747999999997,76.7966359,ChIJLw8FC-3tDzkRgvRLCK5aQKw,https://www.google.com/maps/place/?q=place_id:ChIJLw8FC-3tDzkRgvRLCK5aQKw,part_026,2026-09-19 05:51:52,24
Satvik Organic Products Store,Organic Food Store,Organic food store,"Organic food store, Organic shop",230402,+91 99250 32603,N/A,4.1,,"GF-2, Ruturaj Complex Vasna Road, Old Padra Road Opposite Taksh Complex, beside HDFC Bank, Kalyan Nagar, Diwalipura, Vadodara, Gujarat 390007","Kalyan Nagar, Diwalipura",22.294928,73.1554807,ChIJAcMIkiDGXzkR4hnMnH5CJ3E,https://www.google.com/maps/place/?q=place_id:ChIJAcMIkiDGXzkR4hnMnH5CJ3E,part_026,2026-09-19 05:51:53,25
chandigarh organics,Organic Food Store,Organic food store,Organic food store,230402,+91 95018 55333,http://www.chandigarhorganics.com/,4.4,,"SHOP NO -13, DASHMESH MARKET, Sector 41D, Badheri, Chandigarh, 160036","Sector 41D, Badheri, Sector 41",30.7328507,76.734532,ChIJRVv_rZvtDzkRuki4lbISeAE,https://www.google.com/maps/place/?q=place_id:ChIJRVv_rZvtDzkRuki4lbISeAE,part_026,2026-09-19 05:51:53,26
"Organic India Store - CG Road, Ahmedabad",Organic Food Store,Organic food store,"Organic food store, Organic shop, Wellness center",230402,+91 80 3776 2783,https://store.organicindia.com/organic-india/ahmedabad/cg-road/organic-india-store-in-cg-road-ahmedabad--41ae5ef1-1155-4b6f-a36c-f5287d7e6888/home,4.9,,"2nd Floor, Inside Fabindia Experience Center, Arvind Avenue, CG Road, Mall, opposite C G square, Gulbai Tekra, Ahmedabad, Gujarat 380006","Panchavati Society, Gulbai Tekra",23.025588499999998,72.5560567,ChIJT0N_so6FXjkR9To0EU1T_fQ,https://www.google.com/maps/place/?q=place_id:ChIJT0N_so6FXjkR9To0EU1T_fQ,part_026,2026-09-19 05:51:53,27
Organic Fresco,Organic Food Store,Organic food store,Organic food store,230402,+91 62806 26433,N/A,4.3,,"SCF - 1, Inner Market, 9D, Sector 9, Chandigarh, 160009","9D, Sector 9",30.746983399999998,76.7936331,ChIJu0jwIKHtDzkRZakhAPr-054,https://www.google.com/maps/place/?q=place_id:ChIJu0jwIKHtDzkRZakhAPr-054,part_026,2026-09-19 05:51:53,28
"Organic India Store - Lower Parel, Mumbai",Organic Food Store,Organic food store,"Organic food store, Organic shop, Wellness center",230402,+91 80 3776 2785,https://store.organicindia.com/organic-india/mumbai/lower-parel/organic-india-store-in-lower-parel-mumbai--2f335327-46c3-4faa-b874-5481c08b3779/home,5.0,,"Ground Floor, Trade View Building Utopia City, Pandurang Budhkar Marg, below IKEA Worli City Store, Lower Parel, Mumbai, Maharashtra 400013",Lower Parel,19.0056932,72.82693379999999,ChIJO8GW9w3P5zsRJxfu1yKWYUM,https://www.google.com/maps/place/?q=place_id:ChIJO8GW9w3P5zsRJxfu1yKWYUM,part_026,2026-09-19 05:51:53,29
"Organic India Store - Sector 104, Noida",Organic Food Store,Organic food store,"Organic food store, Organic shop, Wellness center",230402,+91 80 3776 2773,https://store.organicindia.com/organic-india/noida/sector-104/organic-india-store-in-sector-104-noida--07b1e9d3-8ca1-4294-8935-7e23c3345179/home,4.9,,"Starling Mall - Noida Unit 101 First Floor Starling, Hazipur, Sector 104, Noida, Uttar Pradesh 201304","Hazipur, Sector 104",28.542094,77.3703903,ChIJZ4K-KpPnDDkRPLHnib2_Igg,https://www.google.com/maps/place/?q=place_id:ChIJZ4K-KpPnDDkRPLHnib2_Igg,part_026,2026-09-19 05:51:53,30
"Organic India Store - Vasant Kunj, New Delhi",Organic Food Store,Organic food store,"Organic food store, Organic shop, Wellness center",230402,+91 80 3776 2747,https://store.organicindia.com/organic-india/new-delhi/vasant-kunj/organic-india-store-in-vasant-kunj-new-delhi--6a812472-b265-4249-81af-af193052dbed/home,4.9,,"Local Shopping Complex, Inside Fabindia Experience Center, 9 & 10, Nelson Mandela Rd, Vasant Kunj, New Delhi, Delhi 110070","Pocket 10, Sector B, Vasant Kunj",28.5335598,77.1522196,ChIJS5vxwOcdDTkRhZ8wNMiIHks,https://www.google.com/maps/place/?q=place_id:ChIJS5vxwOcdDTkRhZ8wNMiIHks,part_026,2026-09-19 05:51:53,31
VARDHMAN ORGANIC,Organic Food Store,Organic shop,Organic shop,230402,+91 95873 13606,N/A,5.0,,"Kamla Nehru Nagar, 2nd, Jodhpur, Rajasthan 342008","Kamla Nehru Nagar, 2nd",26.2776396,72.9812736,ChIJS-G0UqmPQTkRnS58Mx5eCNs,https://www.google.com/maps/place/?q=place_id:ChIJS-G0UqmPQTkRnS58Mx5eCNs,part_026,2026-09-19 05:51:53,32
KIWI Kisan Window,Organic Food Store,Organic food store,"Organic food store, Dry Fruit Store, Grocery delivery service, Health food store, Indian grocery store, Gourmet grocery store, Organic shop, Salad shop",230402,+91 72170 10108,https://kiwikisanwindow.com/?utm_source=google&utm_medium=gmb&utm_campaign=chandigarh&utm_term=sector-34b,4.7,,"At Allied Petrol Station, Sector 34B, Sector 34, Chandigarh, 160022","Sector 34B, Sector 34",30.720274699999997,76.7703401,ChIJEe2viCLtDzkRA1BGk8wnLf4,https://www.google.com/maps/place/?q=place_id:ChIJEe2viCLtDzkRA1BGk8wnLf4,part_026,2026-09-19 05:51:53,33
Youlite Foods,Organic Food Store,FMCG Manufacturer,FMCG Manufacturer,230402,+91 95199 63333,N/A,5.0,,"achalpuar kadipuar ward, patkuli 104 achalpur, Pratapgarh, Saiya Bandh, Uttar Pradesh 230131",230402,25.8956602,81.99211989999999,ChIJcwO80D6XmjkR74l915RnhJM,https://www.google.com/maps/place/?q=place_id:ChIJcwO80D6XmjkR74l915RnhJM,part_026,2026-09-19 05:51:53,34
Nutraceutical Rich Organic India (P) Ltd,Organic Food Store,Organic food store,Organic food store,230402,+91 94527 87868,https://www.grandmaamillets.com/,4.5,,"A, ADC Law Faculty 99, 1, Beniganj, Khuldabad, Kala Danda, Prayagraj, Uttar Pradesh 211016","Beniganj, Khuldabad, Kala Danda",25.4380047,81.80923609999999,ChIJG-SP5xrLmjkRt1XV7JU7nbo,https://www.google.com/maps/place/?q=place_id:ChIJG-SP5xrLmjkRt1XV7JU7nbo,part_026,2026-09-19 05:51:53,35
ARYAVARTA ORGANICS PRIVATE LIMITED (Induz Organic),Organic Food Store,Organic food store,"Organic food store, Food manufacturer, Organic farm",230402,+91 87692 78980,https://induzorganic.com/,4.9,,"OLD MILL, OPP. JAGATPURA RAILWAY STATION, MAIN MARKET, JAGATPURA JAIPUR 302017 Contact No. +918769278980, Rajasthan 302017","Mayapuri, Jagatpura",26.835450899999998,75.8318879,ChIJpWQbLtu3bTkRzglQIqahfkA,https://www.google.com/maps/place/?q=place_id:ChIJpWQbLtu3bTkRzglQIqahfkA,part_026,2026-09-19 05:51:53,36
Shudh Milk Dairy,Dairy and Milk Parlour,Dairy farm,Dairy farm,230402,N/A,N/A,4.7,3.0,"PPJ9+52G, Narangpur, Uttar Pradesh 230129",230402,25.7304392,81.717592,ChIJ2d8iNKDDmjkR_KoHVDA8QIc,https://www.google.com/maps/place/?q=place_id:ChIJ2d8iNKDDmjkR_KoHVDA8QIc,part_026,2026-09-19 05:51:51,37
Sachin dairy,Dairy and Milk Parlour,Milk delivery service,Milk delivery service,230402,N/A,N/A,5.0,1.0,"Chamrupur Pathan, Uttar Pradesh 230402",230402,25.7810328,81.8118985,ChIJ9emrVwDBmjkR6s_8wM9YCAw,https://www.google.com/maps/place/?q=place_id:ChIJ9emrVwDBmjkR6s_8wM9YCAw,part_026,2026-09-19 05:51:51,38
Singh Dairy Farm - Pratapgarh,Dairy and Milk Parlour,Dairy farm,Dairy farm,230402,+91 96484 55002,N/A,5.0,2.0,"X665+MQR, Sirnathpur, Uttar Pradesh 230135",230402,25.961726199999998,82.2093952,ChIJZx-mVwCdmjkR_h4nIWGsQtg,https://www.google.com/maps/place/?q=place_id:ChIJZx-mVwCdmjkR_h4nIWGsQtg,part_026,2026-09-19 05:51:51,39
Ram Shankar Singh Dairy Farm,Dairy and Milk Parlour,Dairy farm,Dairy farm,230402,+91 97931 43988,N/A,4.2,24.0,"2H5W+J69, Bhadaurian ka Purwa, Uchhapur, Pratapgarh, Uttar Pradesh 230139",Bhadaurian ka Purwa,26.009034999999997,81.59561599999999,ChIJE3X0e6L8mjkRyUj9cNoZa24,https://www.google.com/maps/place/?q=place_id:ChIJE3X0e6L8mjkRyUj9cNoZa24,part_026,2026-09-19 05:51:51,40
Kanha Doodh Dairy,Dairy and Milk Parlour,Dairy farm,Dairy farm,230402,N/A,N/A,3.7,23.0,"3P9R+G2C, Unnamed Road, Bhikhipur, Bhaisana, Uttar Pradesh 230503",230402,26.068813,81.74002349999999,ChIJpWOi2TbxmjkRsC5D_L-9-6k,https://www.google.com/maps/place/?q=place_id:ChIJpWOi2TbxmjkRsC5D_L-9-6k,part_026,2026-09-19 05:51:51,41
Aadhoonik Agrotech,Dairy and Milk Parlour,Dairy farm,Dairy farm,230402,N/A,N/A,4.9,12.0,"Badhani chauraha, Uttar Pradesh 230144",230402,25.884781999999998,81.8768994,ChIJe_rvlYuVmjkRXflfqxVoXJQ,https://www.google.com/maps/place/?q=place_id:ChIJe_rvlYuVmjkRXflfqxVoXJQ,part_026,2026-09-19 05:51:51,42
Yash Dairy & Sweets house,Dairy and Milk Parlour,Restaurant,Restaurant,230402,N/A,N/A,4.2,240.0,"X9PJ+RP5, Nagar Pura, Dhakwa Road, PBH, Uttar Pradesh 230121",230402,25.9870025,82.3818591,ChIJ2Zdov7VxkDkRX9JOUurDHVU,https://www.google.com/maps/place/?q=place_id:ChIJ2Zdov7VxkDkRX9JOUurDHVU,part_026,2026-09-19 05:51:51,43
Dharampur Sanjay yadav ji ka home,Dairy and Milk Parlour,Dairy farm,Dairy farm,230402,N/A,N/A,5.0,3.0,"QR4X+Q4, Dharampur, Uttar Pradesh 230402",230402,25.756854999999998,81.847552,ChIJV6u4YgDBmjkR-q4_EQq5tIE,https://www.google.com/maps/place/?q=place_id:ChIJV6u4YgDBmjkR-q4_EQq5tIE,part_026,2026-09-19 05:51:51,44
Pratap Dairy & Sweets,Dairy and Milk Parlour,Dairy store,Dairy store,230402,+91 85758 88988,http://www.pratapdairyfarm.com/,4.5,,"Pratap Sports School, Sampla Road, Bypass, Kharkhoda, Haryana 131402",230402,28.869121099999997,76.9005574,ChIJw1EIKoyjDTkRIMP1_OyChCM,https://www.google.com/maps/place/?q=place_id:ChIJw1EIKoyjDTkRIMP1_OyChCM,part_026,2026-09-19 05:51:52,45
Pratap Dairy Farm,Dairy and Milk Parlour,Dairy farm,Dairy farm,230402,+91 99999 48291,http://pratapdairyfarm.com/,4.7,,"The, Sampla Road Village Rohna, Kharkhoda, Haryana 131402",230402,28.860855299999997,76.8826229,ChIJxWXveWShDTkRdP-i4JjTbyo,https://www.google.com/maps/place/?q=place_id:ChIJxWXveWShDTkRdP-i4JjTbyo,part_026,2026-09-19 05:51:52,46
Milk Parlour,Dairy and Milk Parlour,Dessert shop,Dessert shop,230402,N/A,N/A,4.0,,"Pipariya, Madhya Pradesh 482010",230402,23.2429126,79.97084319999999,ChIJn3T9y3uvgTkRO7IXNWRhxzc,https://www.google.com/maps/place/?q=place_id:ChIJn3T9y3uvgTkRO7IXNWRhxzc,part_026,2026-09-19 05:51:52,47
Gaupalak milk Pvt. Ltd.,Dairy and Milk Parlour,Milk delivery service,"Milk delivery service, Dairy, Dairy farm, Dairy Products Supplier, Supplier",230402,+91 96701 19952,http://www.gaupalak.in/,4.8,,"Airdhe Rd, Bada Lalpur, Chandmari, Varanasi, Airhe, Uttar Pradesh 221002","Bada Lalpur, Chandmari",25.38404,82.971639,ChIJkTJAMCktjjkRaNCY_382E74,https://www.google.com/maps/place/?q=place_id:ChIJkTJAMCktjjkRaNCY_382E74,part_026,2026-09-19 05:51:52,48
Model Dairy Farm,Dairy and Milk Parlour,Dairy farm,"Dairy farm, Cattle farm",230402,N/A,N/A,4.1,,"GT Rd, UPSIDC Industrial Area, Naramau, Biritiyan Bithoor, Uttar Pradesh 209217",UPSIDC Industrial Area,26.539487899999997,80.22997749999999,ChIJ3cy_Qxo3nDkRDjOfRL8ILW4,https://www.google.com/maps/place/?q=place_id:ChIJ3cy_Qxo3nDkRDjOfRL8ILW4,part_026,2026-09-19 05:51:52,49
SHREE DWARKADHEESH MILK DAIRY,Dairy and Milk Parlour,Milk delivery service,Milk delivery service,230402,+91 99831 06666,N/A,5.0,,"101-B Chak Getor JDA Colony, near Aayojan pride, Pashupati Nath Nagar, Sheopur, Pratap Nagar, Jaipur, Rajasthan 302033","Pashupati Nath Nagar, Sheopur, Pratap Nagar",26.7196164,75.7471669,ChIJJd6vrdjJbTkRT_5S0mS36kk,https://www.google.com/maps/place/?q=place_id:ChIJJd6vrdjJbTkRT_5S0mS36kk,part_026,2026-09-19 05:51:52,50
Dairy Milk Ice Cream,Dairy and Milk Parlour,Store,"Store, Ice cream shop",230402,N/A,N/A,4.1,,"5QRH+V92, Anpara, Uttar Pradesh 231225",230402,24.1921456,82.77839639999999,ChIJDXDIr6AljzkRYCJKThpLc-0,https://www.google.com/maps/place/?q=place_id:ChIJDXDIr6AljzkRYCJKThpLc-0,part_026,2026-09-19 05:51:52,51
S.S.Lotus Dairy,Dairy and Milk Parlour,Dairy store,Dairy store,230402,+91 141 513 2281,N/A,4.1,,"Water Tank, NH 12, opp. Sector-3, Sanganer, Sector 3, Pratap Nagar, Jaipur, Rajasthan 302033","Sanganer, Sector 3, Pratap Nagar",26.80652,75.80331,ChIJz4rDWh_KbTkRATjCeJRXas8,https://www.google.com/maps/place/?q=place_id:ChIJz4rDWh_KbTkRATjCeJRXas8,part_026,2026-09-19 05:51:52,52
Indian Dairy,Dairy and Milk Parlour,Dairy store,"Dairy store, Service establishment",230402,+91 94517 57083,N/A,5.0,,"Indian Dairy, 230402, India",230402,21.0680074,82.7525294,ChIJ7ey1E__bkDkRhQO76DIfeVk,https://www.google.com/maps/place/?q=place_id:ChIJ7ey1E__bkDkRhQO76DIfeVk,part_026,2026-09-19 05:51:52,53
Dugdh Bhandar,Dairy and Milk Parlour,Sweet shop,Sweet shop,230402,+91 79855 16658,N/A,4.1,,"48/33, Lathi Mohal, General Ganj, Kanpur, Uttar Pradesh 208001","Lathi Mohal, General Ganj",26.4651036,80.3520216,ChIJ8epMnllHnDkRX-6uzW-Rd8Y,https://www.google.com/maps/place/?q=place_id:ChIJ8epMnllHnDkRX-6uzW-Rd8Y,part_026,2026-09-19 05:51:52,54
INDIAN MILK PARLOUR,Dairy and Milk Parlour,Milk delivery service,"Milk delivery service, Ice cream shop",230402,+91 88843 21782,N/A,5.0,,"327, 1st Main Rd, Jyothi Puram, Dooravani Nagar, Bengaluru, Karnataka 560016","Jyothi Puram, Dooravani Nagar",12.998904,77.6714725,ChIJeQ6rtY0RrjsRNLmiKpXnoHM,https://www.google.com/maps/place/?q=place_id:ChIJeQ6rtY0RrjsRNLmiKpXnoHM,part_026,2026-09-19 05:51:52,55
Savitri Dairy Farm,Dairy and Milk Parlour,Milk delivery service,Milk delivery service,230402,+91 96622 29958,N/A,5.0,,"Savitri Dairy Farm, Bazzar, beside Old Bank, Sadaha, Patti, Uttar Pradesh 230124",230402,25.9254595,82.2852552,ChIJC7owt7Z1kDkRrYpUrwAVWAg,https://www.google.com/maps/place/?q=place_id:ChIJC7owt7Z1kDkRrYpUrwAVWAg,part_026,2026-09-19 05:51:52,56
"Lakme Salon For Him and Her in Cinema road,Pratapgarh",Dairy and Milk Parlour,Beauty Parlour,Beauty Parlour,230402,+91 91672 80369,https://www.lakmesalon.in/,4.9,,"1st Floor, Pawan Palace Sadar, Cinema Rd, near Mittal Daily Needs, Bela Pratapgarh, Uttar Pradesh 230001",230402,25.9189761,81.9984685,ChIJ8WFwjoGRmjkRs2sY1t0a0Yo,https://www.google.com/maps/place/?q=place_id:ChIJ8WFwjoGRmjkRs2sY1t0a0Yo,part_026,2026-09-19 05:51:54,57
Lady Touch,Dairy and Milk Parlour,Beauty Parlour,Beauty Parlour,230402,+91 70074 58249,N/A,4.9,,"239 babaganj, Bela Pratapgarh, Uttar Pradesh 230001",230402,25.9166423,81.9993531,ChIJW4pNuzSRmjkRTtO5UmSirwI,https://www.google.com/maps/place/?q=place_id:ChIJW4pNuzSRmjkRTtO5UmSirwI,part_026,2026-09-19 05:51:54,58
